"person.id","household.id","age","gender","worker","relationship.to.hh","is.hh","income","prop.hideable.income","filing.status","zipcode","lon","lat","self.employed","perceivedtaxrate","preptaxes.cpa","per.audit.rate","per.penalty.rate","c1","m","s","c1.tri.dist.dist","c1.alp.majority.fit","c1.alp.fit","actor.logical","tax.ids","tax.rate","household.size","num.dependents","self.employed.propensity"
2998020,2408031,21,0,2,1,1,10544,1,"Married.Filing.Jointly",97070,-122.795902386596,45.2973289530674,TRUE,0.3,FALSE,0.34,0.18,0.16,0.056655570449845,0.627875788155872,0.01,0,0.13,FALSE,878,0.1,2,1,0.180746511062631
2999898,2408788,46,0,1,1,1,415,0.20730913,"Single",97070,-122.756899623005,45.3109798039289,FALSE,0.26,FALSE,0.46,0.13,0.11,0.0572635457704209,0.854325438981026,0,0,0.08,FALSE,879,0.1,1,0,0.275208242968146
3000935,2409203,49,1,1,1,1,44990,1,"Married.Filing.Jointly",97070,-122.768416201257,45.2935634273325,TRUE,0.23,TRUE,0.0184,0.04,0.22,0.0455010480204355,0.717822656543921,0.03,0.01,0.19,FALSE,880,0.129,3,2,0.555854285432575
3005062,2410831,24,1,1,1,1,21645,0.08494558,"Married.Filing.Jointly",97009,-122.358519607329,45.4020747001673,FALSE,0.26,FALSE,0.21,1.82,0.24,0.0948739462619118,0.663514934339931,0.03,0.02,0.21,FALSE,881,0.106,3,2,0.0723915305176904
3006329,2411264,34,1,1,1,1,56720,0.06694602,"Single",97009,-122.322202549718,45.4276581242275,FALSE,0.25,FALSE,0.12,0.29,0.47,0.0730864539417243,0.704571082993071,0.06,0.28,0.35,FALSE,882,0.175,4,3,0.290713952856504
3010045,2412579,51,1,1,1,1,187226,0.12801428,"Married.Filing.Jointly",97009,-122.37615007276,45.450702645489,FALSE,0.24,FALSE,0.0184,0.06,0.25,0.0389969786307994,0.791722193520477,0.03,0.03,0.21,FALSE,883,0.21,3,2,0.559549607845849
3014193,2413976,52,1,1,1,1,51342,0.06694602,"Married.Filing.Jointly",97009,-122.407622311616,45.419581875008,FALSE,0.22,FALSE,0.073,0.1,0.17,0.0581000621166183,0.819351552210352,0.01,0,0.14,FALSE,884,0.132,3,2,0.664562777185926
3016609,2414784,63,0,1,1,1,257,0.30668891,"Single",97055,-122.267853438802,45.3942789549424,FALSE,0.23,FALSE,0.34,0.06,0.04,0.0463123082676343,0.912303406289755,0,0,0.02,FALSE,885,0.1,1,0,0.563165246338875
3024946,2417794,61,1,1,1,1,143883,0.12801428,"Married.Filing.Jointly",97089,-122.464604456062,45.3430368512312,FALSE,0.22,TRUE,0.0291,0.04,0.21,0.0403126548264207,0.851190248380408,0.02,0.01,0.19,FALSE,886,0.191,4,3,0.672954075772968
3025259,2417895,36,1,1,1,1,15628,0.08494558,"Married.Filing.Jointly",97015,-122.494212856202,45.36879419692,FALSE,0.24,FALSE,0.16,0.29,0.11,0.0786291720702862,0.735723409002287,0,0,0.08,FALSE,887,0.1,3,2,0.328901791258313
3027753,2418810,41,1,2,1,1,64379,0.06694602,"Married.Filing.Jointly",97089,-122.489359157715,45.4219658160398,FALSE,0.24,TRUE,0.12,0.16,0.23,0.0657855183058938,0.754555116017202,0.03,0.01,0.2,FALSE,888,0.135,4,3,0.371678677851221
3033725,2420716,32,1,1,1,1,6484,0.18674594,"Married.Filing.Jointly",97089,-122.464968336936,45.4421339829178,FALSE,0.25,FALSE,0.21,0.61,0.61,0.0904779589267648,0.727758941285574,0.07,0.34,0.43,FALSE,889,0.1,4,3,0.32542977015308
3034723,2421050,31,1,1,1,1,45872,1,"Married.Filing.Jointly",97009,-122.413953158058,45.4219143567736,TRUE,0.25,TRUE,0.0395,0.11,0.09,0.0576948087494799,0.623679308671711,0,0,0.06,FALSE,890,0.129,4,3,0.402565462540957
3036075,2421466,42,1,1,1,1,666266,0.28328292,"Married.Filing.Jointly",97089,-122.455961917245,45.4226577460062,FALSE,0.28,FALSE,0.00055,0.04,0.18,0.0309557384492072,0.711405535012511,0.02,0.01,0.15,FALSE,891,0.314,4,3,0.445161595241045
3039842,2422718,47,1,1,1,1,29594,0.07314362,"Married.Filing.Jointly",97045,-122.555689858542,45.3375630923884,FALSE,0.23,FALSE,0.12,0.13,0.17,0.0656492082088682,0.802311513288423,0.02,0,0.15,FALSE,892,0.118,3,2,0.479542959424978
3039862,2422723,54,1,1,1,1,39002,0.06869751,"Single",97045,-122.556693721744,45.3391107321837,FALSE,0.22,TRUE,0.073,0.09,0.06,0.0579551305722924,0.832990135921715,0,0,0.04,FALSE,893,0.142,1,0,0.536820088008074
3040970,2423087,63,1,2,1,1,59547,0.06694602,"Married.Filing.Jointly",97045,-122.566884973376,45.3640926377628,FALSE,0.2,TRUE,0.054,0.06,0.08,0.0490379208846883,0.865376840039081,0,0,0.05,FALSE,894,0.134,7,6,0.618925584404682
3044021,2424087,36,1,1,1,1,76209,0.0736952,"Married.Filing.Jointly",97266,-122.569395195445,45.4512345679119,FALSE,0.25,FALSE,0.12,0.23,0.21,0.0683328837666501,0.711812211215446,0.02,0.01,0.19,FALSE,895,0.139,4,3,0.288497905507585
3044516,2424369,29,1,1,1,1,26366,0.07314362,"Married.Filing.Jointly",97222,-122.574259283086,45.44419134241,FALSE,0.26,FALSE,0.21,0.99,0.13,0.0884397881786465,0.692425293310442,0.01,0,0.1,FALSE,896,0.114,3,2,0.314705398452354
3047371,2425776,31,1,1,1,1,37926,0.06869751,"Married.Filing.Jointly",97015,-122.521352007468,45.4246157147396,FALSE,0.25,FALSE,0.16,0.48,0.2,0.0797765649349973,0.689960378630847,0.02,0.01,0.18,FALSE,897,0.125,6,5,0.163947016339084
3048033,2425985,44,1,1,1,1,119371,0.08724689,"Married.Filing.Jointly",97015,-122.507047847713,45.4168722973832,FALSE,0.24,TRUE,0.054,0.11,0.26,0.0551773015314366,0.759981490861401,0.03,0.04,0.22,FALSE,898,0.179,7,6,0.406492715861182
3048511,2426114,34,1,1,1,1,71540,0.0736952,"Head.of.Household",97015,-122.504287266962,45.4206588854007,FALSE,0.25,FALSE,0.12,0.26,0.2,0.071216817951256,0.698522242577746,0.02,0.01,0.17,FALSE,899,0.17,2,1,0.258882927887254
3048705,2426173,33,0,2,1,1,27492,0.07314362,"Married.Filing.Jointly",97015,-122.513462729979,45.4207253413631,FALSE,0.28,TRUE,0.46,0.23,0.17,0.0624600445550342,0.790320564622568,0.01,0,0.14,FALSE,900,0.116,4,3,0.257502168637513
3049629,2426451,56,0,1,1,1,423,1,"Head.of.Household",97015,-122.514621769942,45.4209057971769,TRUE,0.24,TRUE,0.29,0.02,0.19,0.0363765640179848,0.849212844313278,0.02,0.01,0.16,FALSE,901,0.1,2,1,0.553654430775106
3050256,2426641,34,1,1,1,1,131938,0.08724689,"Married.Filing.Jointly",97015,-122.515232038223,45.4196437109572,FALSE,0.26,TRUE,0.073,0.18,0.32,0.0600284985357691,0.679028965379154,0.04,0.17,0.26,FALSE,902,0.186,3,2,0.276549912472158
3050409,2426690,53,1,1,1,1,185000,1,"Married.Filing.Jointly",97015,-122.528638801078,45.4171614658554,TRUE,0.24,TRUE,0.00047,0.01,0.17,0.0321941776086662,0.746060194867497,0.01,0,0.14,FALSE,903,0.21,2,1,0.608995001819989
3050946,2426851,48,1,1,1,1,97594,1,"Married.Filing.Jointly",97015,-122.521094086954,45.4218602476721,TRUE,0.23,FALSE,0.0117,0.04,0.15,0.0415984310579355,0.705580366698413,0.01,0,0.12,FALSE,904,0.163,3,2,0.557323151830714
3050972,2426857,22,1,1,1,1,65322,0.06694602,"Head.of.Household",97015,-122.50464633649,45.4246164980544,FALSE,0.27,FALSE,0.16,1.61,0.17,0.0893499676772755,0.641708077616577,0.02,0,0.15,TRUE,905,0.163,2,1,0.154663505666785
3052052,2427232,29,1,1,1,1,26680,0.07314362,"Married.Filing.Jointly",97206,-122.596667838411,45.4604523488165,FALSE,0.26,TRUE,0.21,0.99,0.21,0.0877607748678555,0.690786783260268,0.02,0.01,0.18,FALSE,906,0.115,5,4,0.348845234479538
3053457,2427829,55,1,1,1,1,47315,0.06869751,"Single",97222,-122.591728071013,45.4510555398679,FALSE,0.22,FALSE,0.073,0.09,0.22,0.056474542108554,0.837510729916536,0.03,0.01,0.2,FALSE,907,0.161,2,1,0.630373236948467
3054943,2428456,30,0,1,1,1,19469,0.08494558,"Single",97222,-122.585860639792,45.4519300382992,FALSE,0.28,TRUE,0.46,0.37,0.19,0.0660965029210024,0.773117971037711,0.02,0.01,0.16,FALSE,908,0.126,1,0,0.237579934555383
3062270,2431317,75,1,1,1,1,22765,0.08494558,"Married.Filing.Jointly",97068,-122.630348844372,45.352636392856,FALSE,0.18,FALSE,0.054,0.03,0.06,0.0461873157731581,0.905890209955731,0,0,0.04,TRUE,909,0.109,2,1,0.7298292832276
3063276,2431687,37,1,1,1,1,52027,0.06694602,"Single",97068,-122.62841146998,45.3531341831518,FALSE,0.25,FALSE,0.12,0.23,0.12,0.0711551251886304,0.72788717291761,0.01,0,0.09,FALSE,910,0.169,1,0,0.2672346225099
3063857,2431901,32,1,1,1,1,187384,0.12801428,"Married.Filing.Jointly",97068,-122.633480094444,45.3720714090601,FALSE,0.27,TRUE,0.0395,0.14,0.64,0.0494950034737361,0.64382897660084,0.08,0.38,0.49,FALSE,911,0.21,3,2,0.341855445923913
3064311,2432080,40,0,1,1,1,17255,0.08494558,"Head.of.Household",97068,-122.634562239153,45.3704141289144,FALSE,0.27,FALSE,0.46,0.14,0.2,0.0582174432467562,0.826322068021932,0.02,0.01,0.17,FALSE,912,0.112,4,3,0.224325819777764
3065686,2432594,31,1,1,1,1,26448,1,"Single",97068,-122.635145275305,45.3699074169162,TRUE,0.25,TRUE,0.0395,0.13,0.35,0.0608953010496194,0.626208052186843,0.05,0.19,0.28,FALSE,913,0.132,1,0,0.27843443042631
3066029,2432731,32,0,1,1,1,30375,1,"Married.Filing.Jointly",97068,-122.641874273421,45.3716794743601,TRUE,0.28,FALSE,0.29,0.1,0.34,0.0467963853161256,0.685891206941837,0.05,0.18,0.27,FALSE,914,0.119,3,2,0.355139310438113
3069453,2433927,24,1,1,1,1,13315,0.1129313,"Married.Filing.Jointly",97068,-122.642924220003,45.3562229378625,FALSE,0.26,FALSE,0.21,1.82,0.31,0.0958376749519015,0.666298709191693,0.04,0.15,0.25,TRUE,915,0.1,3,2,0.105511417927768
3072241,2434936,53,1,1,1,1,138043,1,"Married.Filing.Jointly",97035,-122.719249679764,45.3796595194293,TRUE,0.23,TRUE,0.004,0.02,0.72,0.0340401748132652,0.740822008124978,0.09,0.41,0.58,FALSE,916,0.189,4,3,0.651630638051071
3075053,2436124,52,1,1,1,1,111820,1,"Married.Filing.Jointly",97015,-122.541932102925,45.4285661407352,TRUE,0.23,TRUE,0.004,0.03,0.14,0.0365957075407816,0.732815042754005,0.01,0,0.11,FALSE,917,0.174,2,1,0.650335995830691
3076130,2436593,42,1,1,1,1,152431,0.12801428,"Married.Filing.Jointly",97015,-122.549816242749,45.4209419161232,FALSE,0.25,FALSE,0.0395,0.1,0.3,0.0507500734852743,0.733811596255446,0.04,0.14,0.25,FALSE,918,0.195,3,2,0.411544727282797
3076477,2436742,52,0,1,1,1,42969,0.06869751,"Single",97015,-122.539862355688,45.4259024515292,FALSE,0.25,FALSE,0.34,0.09,0.23,0.0468701802942746,0.875215901995726,0.03,0.02,0.2,FALSE,919,0.152,1,0,0.248216318359745
3083690,2439361,50,1,1,1,1,82714,1,"Single",97045,-122.616136411943,45.3329259830421,TRUE,0.23,FALSE,0.0117,0.03,0.1,0.0426772401701837,0.724996606952943,0,0,0.07,FALSE,920,0.199,3,2,0.700360207358577
3084094,2439507,33,1,1,1,1,44629,0.06869751,"Single",97045,-122.612809946662,45.3334008306395,FALSE,0.25,TRUE,0.16,0.37,0.24,0.0764486872849331,0.702267889728872,0.03,0.02,0.21,FALSE,921,0.155,5,4,0.251271115230781
3085067,2439839,34,1,1,1,1,174940,1,"Married.Filing.Jointly",97045,-122.619120641369,45.3277151579221,TRUE,0.27,FALSE,0.00343,0.06,0.3,0.0379880466539192,0.620749869764183,0.04,0.15,0.25,FALSE,922,0.206,4,3,0.446086534976095
3086054,2440195,20,1,1,1,1,17688,0.08494558,"Married.Filing.Jointly",97045,-122.602810679999,45.3330559475864,FALSE,0.27,FALSE,0.29,3.34,0.18,0.099715446840251,0.643810851728792,0.02,0.01,0.16,TRUE,923,0.1,4,3,0.185695479031747
3086388,2440314,35,1,1,1,1,35012,0.06869751,"Married.Filing.Jointly",97045,-122.560594414782,45.3149885189217,FALSE,0.25,FALSE,0.16,0.29,0.17,0.0762323669581844,0.719798914535386,0.02,0,0.15,TRUE,924,0.123,6,5,0.318435019297846
3086410,2440321,28,0,1,1,1,56364,0.06694602,"Married.Filing.Jointly",97045,-122.608183521791,45.3373096633118,FALSE,0.29,FALSE,0.46,0.37,0.23,0.0624030167546171,0.748846786920885,0.03,0.02,0.2,FALSE,925,0.133,3,2,0.158562932694318
3088269,2440953,35,1,1,1,1,35320,0.06869751,"Married.Filing.Jointly",97045,-122.582662305278,45.3243202481185,FALSE,0.25,FALSE,0.16,0.29,0.07,0.0762177709263363,0.720006675085072,0,0,0.04,FALSE,926,0.123,4,3,0.248929031254103
3088384,2440989,52,1,1,1,1,36887,0.06869751,"Married.Filing.Jointly",97068,-122.635435314086,45.3221560153481,FALSE,0.22,TRUE,0.073,0.1,0.15,0.0603913517532594,0.823910016850988,0.01,0,0.12,FALSE,927,0.124,3,2,0.488301622088989
3088678,2441094,47,1,1,1,1,145916,1,"Married.Filing.Jointly",97045,-122.622824853121,45.3264087435441,TRUE,0.24,TRUE,0.00343,0.03,0.19,0.0350115043700736,0.684616605229082,0.02,0.01,0.17,FALSE,928,0.192,3,2,0.584023717209548
3091261,2441974,59,1,1,1,1,205703,1,"Married.Filing.Jointly",97045,-122.586537547392,45.3225655636946,TRUE,0.23,FALSE,0,0,0.15,0.0296430712032798,0.795383244293562,0.01,0,0.12,FALSE,929,0.217,4,3,0.676475452015951
3091732,2442118,38,1,1,1,1,41679,0.06869751,"Married.Filing.Jointly",97045,-122.606192406221,45.3478164356347,FALSE,0.24,TRUE,0.12,0.23,0.23,0.0714539492991057,0.738898738700926,0.03,0.01,0.2,FALSE,930,0.127,3,2,0.350345120517331
3092338,2442325,60,1,1,1,1,25918,1,"Married.Filing.Jointly",97045,-122.612881273795,45.3381043027197,TRUE,0.21,TRUE,0.0184,0.02,0.12,0.0417846059986879,0.806273498568023,0.01,0,0.09,FALSE,931,0.114,3,2,0.752381959295223
3094833,2443205,23,1,1,1,1,48950,0.06694602,"Married.Filing.Jointly",97045,-122.595277736157,45.339974080965,FALSE,0.27,FALSE,0.21,1.61,0.08,0.0914051029380613,0.650425183897828,0,0,0.05,FALSE,932,0.131,2,1,0.187490921888051
3096220,2443697,20,0,1,1,1,1989,0.20730913,"Single",97045,-122.602596873508,45.3433708013457,FALSE,0.3,TRUE,1,1.82,0.22,0.0831123593659545,0.725762638308181,0.03,0.01,0.19,FALSE,933,0.1,1,0,0.206925737908312
3096701,2443880,45,1,1,1,1,60754,0.06694602,"Married.Filing.Jointly",97045,-122.584830306204,45.3436991637005,FALSE,0.23,FALSE,0.073,0.13,0.12,0.0627289315338461,0.782175580443461,0.01,0,0.09,FALSE,934,0.134,2,1,0.383334083325111
3100120,2445273,21,0,1,1,1,361,0.20730913,"Single",97045,-122.596538645406,45.3525714744301,FALSE,0.3,FALSE,1,1.82,0.47,0.0833052878863187,0.736745762861066,0.06,0.29,0.35,TRUE,935,0.1,1,0,0.0688323950326022
3104120,2446891,47,1,1,1,1,128243,0.08724689,"Married.Filing.Jointly",97027,-122.573732132242,45.3769588131888,FALSE,0.24,FALSE,0.0395,0.1,0,0.051118673981506,0.778655881958804,0,0,0,FALSE,936,0.184,2,1,0.431085166147627
3104597,2447054,54,1,1,1,1,106174,0.0736952,"Married.Filing.Jointly",97267,-122.578430834786,45.4097905181634,FALSE,0.22,TRUE,0.054,0.08,0.27,0.0503686837214289,0.823070108541031,0.04,0.05,0.23,FALSE,937,0.17,2,1,0.57227373216909
3105056,2447231,34,1,1,1,1,18354,0.06694602,"Married.Filing.Separately",97267,-122.574416067066,45.4121069613905,FALSE,0.25,FALSE,0.16,0.37,0.26,0.081741557352947,0.724086198698336,0.03,0.06,0.22,TRUE,938,0.125,2,1,0.308148391331865
3105205,2447284,56,1,1,1,1,30943,0.07314362,"Married.Filing.Jointly",97267,-122.587852133311,45.4160627862515,FALSE,0.21,TRUE,0.073,0.09,0,0.0577177412948689,0.845632295432309,0,0,0,FALSE,939,0.12,2,1,0.486095072347081
3105412,2447363,59,1,1,1,1,125025,0.08724689,"Married.Filing.Jointly",97267,-122.581785164505,45.4099963765968,FALSE,0.22,FALSE,0.0395,0.05,0.17,0.0441731956011004,0.847658690102906,0.02,0,0.15,FALSE,940,0.182,2,1,0.517677980841142
3105453,2447379,32,0,1,1,1,56770,0.06694602,"Married.Filing.Jointly",97267,-122.588015799127,45.4076156771141,FALSE,0.29,TRUE,0.39,0.23,0.23,0.0589847778124758,0.777018604058672,0.03,0.02,0.2,TRUE,941,0.133,4,3,0.226478229055536
3106677,2447854,44,1,1,1,1,87611,0.0736952,"Married.Filing.Jointly",97267,-122.589188028655,45.4123185679304,FALSE,0.24,FALSE,0.073,0.13,0.17,0.060700530443191,0.771374672009963,0.02,0,0.15,FALSE,942,0.153,2,1,0.259502860218496
3108823,2448625,52,1,1,1,1,75668,0.0736952,"Married.Filing.Jointly",97222,-122.625411544762,45.4291044445686,FALSE,0.22,TRUE,0.073,0.09,0.2,0.0557757473395926,0.81627451232028,0.02,0.01,0.17,FALSE,943,0.138,3,2,0.470705263152184
3110797,2449392,55,0,1,1,1,1020,0.20730913,"Single",97267,-122.622896495405,45.4118992539697,FALSE,0.24,FALSE,0.39,0.09,0.05,0.0508050631240981,0.888282150668437,0,0,0.03,FALSE,944,0.1,1,0,0.341863481725517
3111456,2449706,28,1,1,1,1,30743,0.07314362,"Married.Filing.Jointly",97034,-122.648544275705,45.4205502595696,FALSE,0.26,FALSE,0.21,1.12,0.34,0.0886703967831526,0.686729909830856,0.05,0.18,0.27,TRUE,945,0.119,3,2,0.185158777191202
3111868,2449878,49,1,1,1,1,48819,0.06869751,"Married.Filing.Jointly",97267,-122.642209259894,45.4198014891398,FALSE,0.23,FALSE,0.073,0.1,0.16,0.060967414058818,0.807788980868508,0.01,0,0.14,FALSE,946,0.131,2,1,0.545072909111926
3112025,2449947,51,1,1,1,1,118042,1,"Married.Filing.Jointly",97034,-122.649974314642,45.4236915902411,TRUE,0.23,TRUE,0.00295,0.03,0.02,0.0364992371191003,0.721899652301259,0,0,0.02,FALSE,947,0.178,2,1,0.57023834535067
3112188,2450014,39,1,1,1,1,25978,0.07314362,"Married.Filing.Jointly",97034,-122.652936915013,45.4187454353766,FALSE,0.24,TRUE,0.16,0.23,0.21,0.0736935615046065,0.753225296741978,0.02,0.01,0.19,FALSE,948,0.114,6,5,0.323500186807182
3112285,2450058,51,1,1,1,1,19635,0.08494558,"Married.Filing.Jointly",97034,-122.652913087797,45.4213827334308,FALSE,0.22,FALSE,0.12,0.1,0.16,0.0642043490355739,0.822290583638781,0.01,0,0.13,FALSE,949,0.102,2,1,0.541774494066645
3113737,2450623,59,1,1,1,1,237367,0.12801428,"Married.Filing.Jointly",97034,-122.65393563503,45.4109218590753,FALSE,0.23,FALSE,0.00295,0.03,0.1,0.0329819203654038,0.8395509176928,0,0,0.08,FALSE,950,0.226,2,1,0.569873490768936
3114675,2451001,37,1,1,1,1,850083,0.28328292,"Married.Filing.Jointly",97267,-122.639457453215,45.4179835817318,FALSE,0.31,FALSE,0,0.02,0.09,0.0281687208327745,0.68278243503962,0,0,0.06,FALSE,951,0.332,3,2,0.238351510252895
3115064,2451160,42,1,1,1,1,48043,0.06869751,"Single",97267,-122.631538241375,45.4101227012394,FALSE,0.24,TRUE,0.099,0.16,0.14,0.0668463014498541,0.763515569123018,0.01,0,0.12,FALSE,952,0.162,3,2,0.395020946465291
3117029,2451976,35,1,1,1,1,121649,0.08724689,"Married.Filing.Jointly",97267,-122.641111682819,45.4233760475166,FALSE,0.26,FALSE,0.073,0.18,0.06,0.0610040362900653,0.688133010025288,0,0,0.04,TRUE,953,0.18,4,3,0.378074004058223
3117532,2452202,43,1,1,1,1,56269,1,"Married.Filing.Jointly",97222,-122.642804755581,45.4250915935826,TRUE,0.24,TRUE,0.0184,0.07,0.45,0.0480043239777215,0.668736270458511,0.06,0.26,0.34,FALSE,954,0.133,5,4,0.454871481115408
3118576,2452662,37,1,1,1,1,40642,1,"Married.Filing.Jointly",97222,-122.584705504865,45.4439552628059,TRUE,0.24,FALSE,0.0291,0.09,0.17,0.054193290286683,0.637320136700951,0.02,0,0.15,FALSE,955,0.127,5,4,0.383971875540933
3118776,2452741,47,1,1,1,1,72962,0.0736952,"Single",97222,-122.592765170291,45.4444883503281,FALSE,0.23,FALSE,0.073,0.11,0.22,0.0596648922488415,0.791040762706498,0.03,0.01,0.2,FALSE,956,0.192,2,1,0.370393325915453
3119632,2453075,46,1,1,1,1,66900,0.06694602,"Single",97222,-122.595153432511,45.4418594800114,FALSE,0.23,FALSE,0.073,0.13,0.15,0.0613114894709404,0.788389523825715,0.01,0,0.12,TRUE,957,0.187,3,2,0.318326859062658
3120680,2453474,31,0,1,1,1,67476,1,"Single",97222,-122.594492025698,45.4356597830872,TRUE,0.29,FALSE,0.29,0.09,0.26,0.0439965560560804,0.672236249111755,0.04,0.08,0.22,FALSE,958,0.187,1,0,0.272896821979214
3120896,2453552,36,1,2,1,1,25510,0.07314362,"Married.Filing.Jointly",97222,-122.590408091861,45.4342950253751,FALSE,0.24,FALSE,0.16,0.29,0.07,0.0768251015156513,0.730407952528956,0,0,0.04,TRUE,959,0.113,6,5,0.298020308805402
3121532,2453782,28,0,1,1,1,8883,0.1129313,"Single",97222,-122.583827082308,45.4333396083885,FALSE,0.29,FALSE,0.72,0.61,0.18,0.0705793899327296,0.768157697518296,0.02,0.01,0.15,FALSE,960,0.1,1,0,0.227559896523439
3123163,2454431,56,1,1,1,1,86311,0.0736952,"Married.Filing.Jointly",97267,-122.586552955955,45.4221069423374,FALSE,0.22,TRUE,0.054,0.08,0.12,0.0521556183979981,0.839532099416707,0.01,0,0.09,FALSE,961,0.152,2,1,0.471663080724419
3123200,2454448,27,1,1,1,1,61743,0.06694602,"Married.Filing.Jointly",97222,-122.610872324153,45.4285967750434,FALSE,0.26,FALSE,0.16,0.88,0.12,0.080554295630985,0.658193647822218,0.01,0,0.09,FALSE,962,0.135,4,3,0.249586233151454
3123276,2454476,44,1,1,1,1,95382,0.0736952,"Married.Filing.Jointly",97267,-122.603278121358,45.420676548124,FALSE,0.24,FALSE,0.073,0.13,0.19,0.0593308047920622,0.768377531036474,0.02,0.01,0.17,FALSE,963,0.161,2,1,0.418089460442305
3124971,2455114,42,1,1,1,1,26756,0.07314362,"Married.Filing.Jointly",97222,-122.624009184398,45.4341090307148,FALSE,0.23,FALSE,0.16,0.18,0.08,0.0709426509808115,0.774075749724338,0,0,0.06,FALSE,964,0.115,3,2,0.420442235445432
3125790,2455430,47,1,1,1,1,116000,0.08724689,"Married.Filing.Jointly",97222,-122.610802026084,45.4293391387331,FALSE,0.24,FALSE,0.054,0.1,0.08,0.0536719057813323,0.782978741399951,0,0,0.05,FALSE,965,0.177,5,4,0.394087338915671
3127878,2456221,29,0,1,1,1,11296,1,"Single",97222,-122.63001766215,45.4269276522492,TRUE,0.29,TRUE,0.29,0.1,0.11,0.0510229692859266,0.664556314235397,0,0,0.08,FALSE,966,0.109,1,0,0.118832118289731
3128153,2456323,28,1,1,1,1,66235,0.06694602,"Married.Filing.Jointly",97222,-122.634650072097,45.4334999727739,FALSE,0.26,FALSE,0.16,0.61,0.2,0.0780192685182761,0.662028723100673,0.02,0.01,0.17,FALSE,967,0.136,2,1,0.174474453047378
3128171,2456334,41,1,1,1,1,136912,0.08724689,"Married.Filing.Jointly",97267,-122.628870257331,45.4211901283381,FALSE,0.25,FALSE,0.054,0.13,0.16,0.0543359493108878,0.730425832975928,0.01,0,0.14,FALSE,968,0.188,5,4,0.283870283577182
3128198,2456347,42,0,1,1,1,38544,1,"Married.Filing.Jointly",97222,-122.634453715294,45.4336163607135,TRUE,0.27,FALSE,0.29,0.06,0.54,0.0393453103468776,0.763264113828698,0.07,0.32,0.39,TRUE,969,0.126,4,3,0.434343574864499
3133081,2458800,61,1,1,1,1,57019,1,"Married.Filing.Jointly",97222,-122.61305993371,45.4466921927653,TRUE,0.21,FALSE,0.01,0.01,0.29,0.0371872412211642,0.806717325410114,0.04,0.09,0.24,FALSE,970,0.133,2,1,0.644530701556277
3137327,2460385,43,1,1,1,1,73139,0.0736952,"Single",97222,-122.617441880358,45.4512885732724,FALSE,0.24,FALSE,0.073,0.14,0.4,0.0628476390396845,0.765903427383901,0.05,0.23,0.31,FALSE,971,0.192,4,3,0.42247348532355
3138845,2460976,38,1,1,1,1,41984,0.06869751,"Married.Filing.Jointly",97222,-122.611538137616,45.45750648724,FALSE,0.24,FALSE,0.099,0.23,0.2,0.0713113523738844,0.738569005348,0.02,0.01,0.17,FALSE,972,0.128,3,2,0.467163008963749
3139149,2461100,35,1,1,1,1,66731,0.06694602,"Married.Filing.Jointly",97222,-122.618409891223,45.4564225017746,FALSE,0.25,TRUE,0.099,0.26,0.1,0.0711457065802204,0.708692925092871,0,0,0.08,FALSE,973,0.136,2,1,0.286218096727739
3139576,2461268,34,1,1,1,1,118146,0.08724689,"Married.Filing.Jointly",97222,-122.607977988175,45.4563106655897,FALSE,0.26,FALSE,0.073,0.18,0.06,0.0631140454209139,0.683839801864136,0,0,0.04,FALSE,974,0.178,3,2,0.230825996563879
3139783,2461348,41,1,1,1,1,153410,0.12801428,"Married.Filing.Jointly",97222,-122.616607972502,45.4556423640442,FALSE,0.25,FALSE,0.0395,0.11,0.06,0.0516686675396426,0.726315719682386,0,0,0.04,FALSE,975,0.195,4,3,0.356717096815341
3139899,2461392,58,1,1,1,1,47937,0.06869751,"Single",97222,-122.615396646805,45.4552872447167,FALSE,0.21,TRUE,0.073,0.08,0.02,0.0543218848844421,0.849176602942244,0,0,0.01,FALSE,976,0.162,1,0,0.224325107151277
3141081,2461834,52,1,1,1,1,50605,0.06694602,"Married.Filing.Jointly",97222,-122.60120022651,45.451836104136,FALSE,0.22,FALSE,0.073,0.1,0,0.0581840935261486,0.819621697757418,0,0,0,FALSE,977,0.131,3,2,0.590928268050586
3142340,2462431,27,1,1,1,1,47502,0.06869751,"Married.Filing.Jointly",97222,-122.627116373463,45.4515050898646,FALSE,0.26,FALSE,0.16,1.12,0.2,0.0839422159813125,0.666664151194088,0.02,0.01,0.17,FALSE,978,0.13,2,1,0.229315554834226
3142792,2462641,30,1,1,1,1,33868,0.06869751,"Single",97222,-122.626077564252,45.4536889888558,FALSE,0.26,FALSE,0.16,0.61,0.21,0.0831344999829036,0.689198761475755,0.02,0.01,0.18,TRUE,979,0.136,4,3,0.247823936292745
3146156,2464108,39,1,1,1,1,99125,0.0736952,"Married.Filing.Jointly",97222,-122.630775069598,45.4427092791963,FALSE,0.25,TRUE,0.073,0.16,0.15,0.062649182848463,0.728185111634658,0.01,0,0.12,FALSE,980,0.165,3,2,0.361304743741379
3147134,2464549,24,1,1,1,1,32473,0.06869751,"Married.Filing.Jointly",97222,-122.631262770558,45.4440025308269,FALSE,0.26,FALSE,0.21,1.61,0.28,0.0932838144255241,0.662306278689002,0.04,0.1,0.23,FALSE,981,0.121,2,1,0.216368013576937
