"person.id","household.id","age","gender","worker","relationship.to.hh","is.hh","income","prop.hideable.income","filing.status","zipcode","lon","lat","self.employed","perceivedtaxrate","preptaxes.cpa","per.audit.rate","per.penalty.rate","m","s","c1.tri.dist.dist","c1.alp.majority.fit","c1.alp.fit","actor.logical","tax.ids","tax.rate","household.size","num.dependents","self.employed.propensity"
2999823,2408758,63,1,1,1,1,130751,1,"Married.Filing.Jointly",97070,-122.751537695817,45.3127595511055,TRUE,0.21,TRUE,0.00047,0.01,0.0330179394872221,0.812581293343396,0,0,0.07,FALSE,7933,0.185,2,1,0.640583896393055
2999850,2408771,38,1,1,1,1,87428,0.0736952,"Married.Filing.Jointly",97070,-122.745020530224,45.3157471651094,FALSE,0.25,TRUE,0.11,0.19,0.0670910391149087,0.72313622172272,0.03,0.03,0.21,FALSE,7934,0.153,5,4,0.31152118275556
2999898,2408788,46,0,1,1,1,702,0.20730913,"Single",97070,-122.756899623005,45.3109798039289,FALSE,0.26,TRUE,0.45,0.13,0.0591934053308994,0.855071941037291,0.01,0,0.1,FALSE,7935,0.1,1,0,0.310415039449114
2999899,2408789,51,1,1,1,1,42327,0.06869751,"Single",97070,-122.749145723714,45.3101439065501,FALSE,0.22,FALSE,0.084,0.1,0.061893408786172,0.814055558809516,0.02,0,0.15,FALSE,7936,0.15,3,2,0.301897664590783
3000287,2408945,34,1,1,1,1,48152,0.06694602,"Married.Filing.Jointly",97070,-122.757639008596,45.3087085123097,FALSE,0.25,FALSE,0.16,0.31,0.0769236408741353,0.708108190078323,0,0,0.09,FALSE,7937,0.13,4,3,0.262226923215722
3000390,2408984,34,1,1,1,1,29408,1,"Married.Filing.Jointly",97070,-122.756778968537,45.3129418596867,TRUE,0.25,FALSE,0.0457,0.1,0.0589215717664008,0.631117649485216,0.07,0.32,0.45,FALSE,7938,0.118,4,3,0.351749361103133
3000413,2408992,61,1,1,1,1,135153,0.12801428,"Married.Filing.Jointly",97070,-122.756717737405,45.3108533965571,FALSE,0.22,FALSE,0.0289,0.04,0.0415638568697715,0.847918772361805,0,0,0.01,FALSE,7939,0.187,2,1,0.745463151260122
3000437,2409002,44,1,1,1,1,44352,0.06869751,"Single",97070,-122.75435697992,45.3240084277196,FALSE,0.23,FALSE,0.11,0.15,0.0673452701773213,0.775016917536537,0,0,0,FALSE,7940,0.155,1,0,0.53745010748223
3000818,2409157,37,1,1,1,1,6968,1,"Married.Filing.Jointly",97070,-122.751310754942,45.3109767732251,TRUE,0.24,TRUE,0.0457,0.1,0.0608897503395364,0.643751793728304,0.01,0,0.13,TRUE,7941,0.1,4,3,0.391811643851609
3000888,2409186,46,1,1,1,1,50718,0.06694602,"Married.Filing.Jointly",97070,-122.764760815805,45.2936414710962,FALSE,0.23,FALSE,0.11,0.13,0.0649416577974283,0.787575726557978,0.01,0,0.12,FALSE,7942,0.131,3,2,0.245375732865068
3000940,2409205,34,1,1,1,1,40210,0.06869751,"Married.Filing.Jointly",97070,-122.749972424964,45.3089710315963,FALSE,0.25,FALSE,0.16,0.31,0.0785365256886581,0.711470571782029,0.01,0,0.11,FALSE,7943,0.127,3,2,0.358207174917676
3000954,2409209,50,1,1,1,1,10575,1,"Married.Filing.Jointly",97070,-122.751772117042,45.3128320722761,TRUE,0.22,TRUE,0.0289,0.05,0.0499880241818333,0.729759959881889,0.07,0.32,0.45,FALSE,7944,0.1,3,2,0.370585625705093
3000969,2409217,58,1,1,1,1,52041,1,"Married.Filing.Jointly",97070,-122.75824065255,45.3052172279036,TRUE,0.21,FALSE,0.0135,0.02,0.0416482191532698,0.786584739447668,0.02,0,0.15,FALSE,7945,0.132,2,1,0.641483222158285
3000971,2409218,51,1,1,1,1,95352,0.0736952,"Married.Filing.Jointly",97070,-122.756899623005,45.3109798039289,FALSE,0.23,TRUE,0.053,0.09,0.0541947726523575,0.802755471142893,0,0,0.01,FALSE,7946,0.161,2,1,0.450562796688909
3001010,2409236,43,0,1,1,1,103009,0.0736952,"Married.Filing.Jointly",97070,-122.748705202998,45.3009974708781,FALSE,0.27,FALSE,0.33,0.1,0.0467356332366942,0.824697730011035,0.02,0.01,0.16,FALSE,7947,0.168,4,3,0.2502682017215
3001074,2409263,27,1,1,1,1,97514,0.0736952,"Married.Filing.Jointly",97070,-122.751425501409,45.3223728291349,FALSE,0.27,FALSE,0.11,0.64,0.075718002816527,0.647234866647602,0.02,0.01,0.18,FALSE,7948,0.163,2,1,0.202758154553282
3001158,2409297,49,1,1,1,1,120257,0.08724689,"Married.Filing.Jointly",97070,-122.748005905194,45.3102854204704,FALSE,0.23,FALSE,0.0457,0.09,0.0501818240479659,0.785808746409695,0.03,0.02,0.21,FALSE,7949,0.18,2,1,0.533474623131771
3001354,2409388,39,1,1,1,1,63104,0.06694602,"Married.Filing.Jointly",97070,-122.749612885869,45.3150102062259,FALSE,0.24,TRUE,0.11,0.19,0.0693281457630955,0.735823726555436,0.04,0.11,0.24,FALSE,7950,0.135,4,3,0.279737174917286
3001364,2409392,39,1,1,1,1,67507,0.0736952,"Married.Filing.Jointly",97070,-122.743562458761,45.314857260046,FALSE,0.24,FALSE,0.11,0.19,0.0686029888491713,0.734264709492147,0.03,0.05,0.22,FALSE,7951,0.136,6,5,0.426196536680466
3001409,2409413,32,1,1,1,1,56006,1,"Married.Filing.Jointly",97070,-122.750149021858,45.3129095461631,TRUE,0.25,TRUE,0.0289,0.12,0.0570597451675007,0.622652381453616,0.04,0.09,0.24,FALSE,7952,0.133,3,2,0.192957277183009
3001415,2409415,28,1,1,1,1,35191,1,"Married.Filing.Jointly",97070,-122.755901430294,45.3241917671584,TRUE,0.26,FALSE,0.0457,0.13,0.0633465609716592,0.612039405282932,0,0,0.08,FALSE,7953,0.123,5,4,0.382808419119889
3001460,2409431,45,1,1,1,1,128495,0.12801428,"Head.of.Household",97070,-122.750001669213,45.3127652008091,FALSE,0.24,FALSE,0.0457,0.1,0.0509795243134894,0.754543135484664,0.01,0,0.13,FALSE,7954,0.206,3,2,0.446670472185412
3001588,2409481,53,0,1,1,1,62262,1,"Head.of.Household",97070,-122.743800746292,45.3149208048017,TRUE,0.25,FALSE,0.24,0.02,0.0353342672607397,0.829129577343992,0.04,0.16,0.27,FALSE,7955,0.158,2,1,0.500371343579092
3001667,2409522,46,1,1,1,1,448666,1,"Married.Filing.Jointly",97070,-122.757115771281,45.3066685744921,TRUE,0.28,FALSE,0,0,0.0289845566924559,0.694900425109206,0.01,0,0.11,FALSE,7956,0.277,2,1,0.42306603221591
3001739,2409554,43,1,1,1,1,90685,0.0736952,"Married.Filing.Jointly",97070,-122.756432986537,45.3231262341836,FALSE,0.24,FALSE,0.084,0.13,0.0625542019830126,0.758298382304196,0.01,0,0.12,FALSE,7957,0.157,6,5,0.374298509321091
3001749,2409557,53,1,1,1,1,77833,1,"Single",97070,-122.750089573801,45.3174371349015,TRUE,0.22,FALSE,0.0135,0.03,0.0424278292527994,0.745739232014293,0.05,0.19,0.29,FALSE,7958,0.196,3,2,0.62959744226078
3001856,2409601,38,1,1,1,1,77288,0.0736952,"Married.Filing.Jointly",97070,-122.74604660707,45.3159609846822,FALSE,0.25,FALSE,0.11,0.19,0.0684400636740787,0.726024676029873,0.04,0.17,0.27,FALSE,7959,0.14,5,4,0.288842178082291
3002009,2409671,41,1,1,1,1,87502,0.0736952,"Single",97070,-122.753096213262,45.3014031112684,FALSE,0.24,TRUE,0.084,0.15,0.0645142191497507,0.744457051823796,0.01,0,0.13,FALSE,7960,0.202,3,2,0.469268144611865
3002080,2409702,30,1,1,1,1,21603,1,"Married.Filing.Jointly",97070,-122.750112104447,45.3117302776077,TRUE,0.25,FALSE,0.0457,0.13,0.0637726775557215,0.620917905719073,0.01,0,0.11,TRUE,7961,0.106,5,4,0.287583678097186
3002096,2409708,35,1,1,1,1,107420,0.08724689,"Married.Filing.Jointly",97070,-122.765525214537,45.2956908753455,FALSE,0.26,TRUE,0.084,0.22,0.0649041355678999,0.691747313326507,0.03,0.07,0.23,FALSE,7962,0.171,3,2,0.294466051825072
3002226,2409762,36,1,1,1,1,24485,0.07314362,"Married.Filing.Jointly",97070,-122.746055066002,45.3157809749309,FALSE,0.24,FALSE,0.16,0.31,0.0794250158732102,0.730872031721071,0,0,0.07,FALSE,7963,0.112,3,2,0.364656245118759
3002494,2409876,44,1,2,1,1,38245,0.06869751,"Married.Filing.Jointly",97070,-122.757345033779,45.3067500747748,FALSE,0.23,FALSE,0.11,0.15,0.0681058237000703,0.776323297242586,0.06,0.29,0.4,FALSE,7964,0.125,4,3,0.483161548841386
3002679,2409954,49,1,1,1,1,68485,0.0736952,"Head.of.Household",97070,-122.74471890162,45.3144457848363,FALSE,0.23,TRUE,0.084,0.12,0.0600648760589637,0.798506311459546,0.03,0.05,0.22,FALSE,7965,0.167,2,1,0.433635978714857
3002948,2410058,42,0,1,1,1,106400,0.08724689,"Married.Filing.Jointly",97070,-122.761689454603,45.3135238017632,FALSE,0.27,FALSE,0.33,0.1,0.0465669742295361,0.819420717898324,0.01,0,0.11,TRUE,7966,0.17,2,1,0.234891148814095
3002989,2410076,70,1,1,1,1,16132,1,"Married.Filing.Jointly",97070,-122.755901430294,45.3241917671584,TRUE,0.19,FALSE,0.0135,0.01,0.0389466526221876,0.853170669406516,0,0,0.03,FALSE,7967,0.1,2,1,0.668636328755877
3003054,2410104,56,0,2,1,1,22985,0.07314362,"Married.Filing.Jointly",97070,-122.756786457764,45.315664808316,FALSE,0.24,TRUE,0.33,0.07,0.047135722740894,0.890678217352789,0.02,0.01,0.17,FALSE,7968,0.109,2,1,0.263399994359949
3003062,2410106,40,1,1,1,1,13779,0.1129313,"Single",97070,-122.757421233049,45.3071282971991,FALSE,0.24,FALSE,0.16,0.24,0.0774679109546847,0.761854064452491,0.03,0.03,0.21,FALSE,7969,0.116,1,0,0.294655774673493
3003265,2410186,47,1,1,1,1,22990,0.07314362,"Married.Filing.Jointly",97070,-122.749536861044,45.3151810666925,FALSE,0.23,TRUE,0.11,0.13,0.0678599582520572,0.79670005270156,0,0,0.05,FALSE,7970,0.109,3,2,0.34559865693512
3003321,2410209,25,1,1,1,1,50040,0.06694602,"Married.Filing.Jointly",97070,-122.751890744674,45.3113740977428,FALSE,0.26,TRUE,0.16,1.33,0.0891314463056262,0.656263865471693,0.04,0.14,0.26,FALSE,7971,0.131,2,1,0.303011724038028
3003537,2410294,48,1,1,1,1,60937,0.06694602,"Married.Filing.Jointly",97070,-122.763129047513,45.3124781294875,FALSE,0.23,FALSE,0.084,0.12,0.0621148509584172,0.794992884796157,0.04,0.1,0.24,FALSE,7972,0.135,3,2,0.414505806671642
3003649,2410343,39,0,1,1,1,173941,0.12801428,"Married.Filing.Jointly",97070,-122.751772117042,45.3128320722761,FALSE,0.29,TRUE,0.29,0.09,0.0384781556753008,0.793283601219553,0.02,0.01,0.17,FALSE,7973,0.205,4,3,0.233961116868123
3003674,2410352,63,1,1,1,1,108564,1,"Married.Filing.Jointly",97070,-122.749399040954,45.3108465746698,TRUE,0.21,FALSE,0.00251,0.01,0.0347803512433464,0.812412592651355,0.02,0.01,0.18,FALSE,7974,0.172,2,1,0.512850994052525
3003709,2410365,30,1,1,1,1,34802,0.06869751,"Married.Filing.Jointly",97070,-122.747295269821,45.314320993358,FALSE,0.26,FALSE,0.16,0.64,0.0856036786196363,0.691834148734558,0.03,0.03,0.21,FALSE,7975,0.123,3,2,0.268930109528918
3003888,2410443,41,0,1,1,1,25068,0.07314362,"Single",97070,-122.772170676019,45.3117314008773,FALSE,0.27,FALSE,0.39,0.13,0.0572600162608078,0.825412559553932,0,0,0.06,FALSE,7976,0.132,1,0,0.271408654301024
3003931,2410461,23,1,1,1,1,55462,0.06694602,"Head.of.Household",97070,-122.771907432492,45.3153404495019,FALSE,0.27,FALSE,0.16,1.7,0.0905235126704356,0.645687890755811,0.02,0.01,0.17,FALSE,7977,0.147,2,1,0.178827741030625
3004051,2410512,39,1,1,1,1,118460,0.08724689,"Married.Filing.Jointly",97070,-122.772170676019,45.3117314008773,FALSE,0.25,TRUE,0.053,0.13,0.0585029717307665,0.715079620306172,0.01,0,0.14,FALSE,7978,0.178,2,1,0.296117953907128
3004148,2410545,53,0,1,1,1,47111,1,"Married.Filing.Jointly",97013,-122.729449114568,45.2599697244908,TRUE,0.25,TRUE,0.24,0.02,0.0360739979292022,0.829484175111947,0,0,0.08,FALSE,7979,0.13,2,1,0.44419579614293
3004184,2410558,28,1,1,1,1,79557,0.0736952,"Head.of.Household",97013,-122.721853709812,45.2532363446944,FALSE,0.26,TRUE,0.16,0.64,0.0789374417725266,0.659822201956735,0.02,0.01,0.15,FALSE,7980,0.178,2,1,0.145219377459119
3005215,2410880,48,1,1,1,1,142855,0.12801428,"Married.Filing.Jointly",97022,-122.296012292049,45.3987316073669,FALSE,0.24,FALSE,0.0289,0.08,0.0470303861519953,0.773423590354965,0.05,0.17,0.28,FALSE,7981,0.191,3,2,0.709039482012165
3005497,2410971,42,1,1,1,1,29130,0.06869751,"Single",97009,-122.305339503025,45.4145679798811,FALSE,0.24,FALSE,0.11,0.17,0.0718010637026166,0.766496340466131,0.03,0.05,0.22,TRUE,7982,0.134,4,3,0.267340403284789
3005764,2411060,30,1,1,1,1,35625,0.06869751,"Married.Filing.Jointly",97019,-122.265008355428,45.446382544542,FALSE,0.26,FALSE,0.16,0.64,0.0854896239018446,0.691620666182877,0.02,0.01,0.16,FALSE,7983,0.124,3,2,0.214804436612233
3006135,2411203,35,1,1,1,1,86683,0.0736952,"Married.Filing.Jointly",97055,-122.270587548852,45.4346761922456,FALSE,0.25,FALSE,0.11,0.24,0.0701127673106339,0.701604099724977,0,0,0.06,FALSE,7984,0.152,3,2,0.264207149711363
3006634,2411367,35,1,1,1,1,436,0.30668891,"Single",97009,-122.319961524829,45.4291570149183,FALSE,0.24,FALSE,0.24,0.5,0.0915386382439262,0.750836447839452,0,0,0.05,FALSE,7985,0.1,1,0,0.216283520202469
3007635,2411723,46,1,1,1,1,79673,0.0736952,"Married.Filing.Jointly",97009,-122.279642612437,45.4371279910962,FALSE,0.23,FALSE,0.084,0.12,0.0614808146311012,0.781247524451797,0,0,0.07,FALSE,7986,0.144,2,1,0.528967973612519
3007947,2411839,29,1,1,1,1,55360,0.06694602,"Head.of.Household",97009,-122.303838172369,45.4198425877704,FALSE,0.26,FALSE,0.16,0.64,0.081964124516444,0.675610295497579,0.02,0.01,0.18,FALSE,7987,0.147,4,3,0.372527171430245
3008270,2411951,51,1,1,1,1,609910,0.28328292,"Married.Filing.Jointly",97009,-122.279898301866,45.4371296033829,FALSE,0.27,TRUE,0,0.01,0.0294026736524047,0.795005560966207,0,0,0.09,FALSE,7988,0.307,3,2,0.41909583886684
3008506,2412033,48,1,1,1,1,1015257,0.46957538,"Married.Filing.Jointly",97009,-122.322202549718,45.4276581242275,FALSE,0.39,TRUE,0,0,0.0259219658829282,0.858235800706226,0.05,0.23,0.3,FALSE,7989,0.342,4,3,0.5508251876236
3009248,2412296,24,1,1,1,1,31408,0.06869751,"Married.Filing.Jointly",97009,-122.297563709738,45.4363304834235,FALSE,0.26,FALSE,0.24,1.7,0.0935590820253947,0.657823566078686,0.03,0.04,0.22,TRUE,7990,0.12,2,1,0.193013729550819
3009438,2412366,32,1,1,1,1,23054,0.07314362,"Married.Filing.Jointly",97009,-122.358837688584,45.4592119396995,FALSE,0.25,FALSE,0.16,0.5,0.0857433527165696,0.709971581750842,0.01,0,0.11,TRUE,7991,0.109,4,3,0.318464520941822
3009541,2412402,31,1,1,1,1,68779,1,"Head.of.Household",97009,-122.375947607029,45.4307908036502,TRUE,0.26,TRUE,0.0289,0.12,0.0561886732086831,0.619108039608894,0.04,0.17,0.28,FALSE,7992,0.167,3,2,0.557827175424659
3009887,2412524,40,1,1,1,1,51751,0.06694602,"Married.Filing.Jointly",97009,-122.372513548266,45.4396967247757,FALSE,0.24,FALSE,0.11,0.19,0.0700830753659579,0.74697957892067,0.01,0,0.11,FALSE,7993,0.132,5,4,0.244277319081339
3010066,2412586,42,1,1,1,1,61910,1,"Single",97009,-122.367765357665,45.4595632445938,TRUE,0.24,FALSE,0.0213,0.06,0.0492323910589768,0.658449135319791,0,0,0.05,FALSE,7994,0.182,3,2,0.359138503540307
3010274,2412659,49,1,1,1,1,236579,0.12801428,"Married.Filing.Jointly",97009,-122.361135061834,45.4435626886285,FALSE,0.25,FALSE,0.0135,0.05,0.0363108809844889,0.76919517129495,0.02,0.01,0.16,FALSE,7995,0.226,3,2,0.362305271482853
3010500,2412743,21,1,1,1,1,37387,0.06869751,"Head.of.Household",97009,-122.37843342736,45.441799377222,FALSE,0.27,TRUE,0.24,3.53,0.0957230721040511,0.64386277123345,0.02,0,0.15,FALSE,7996,0.132,2,1,0.230627144603032
3010515,2412747,35,1,1,1,1,52963,0.06694602,"Single",97009,-122.352547933237,45.4389282061571,FALSE,0.25,FALSE,0.11,0.27,0.0750536310420084,0.712630275905046,0.01,0,0.11,FALSE,7997,0.17,6,5,0.249847239962143
3011202,2412975,41,1,1,1,1,51306,0.06694602,"Married.Filing.Jointly",97009,-122.371939745391,45.4224966791308,FALSE,0.24,FALSE,0.11,0.17,0.0690656983833181,0.753659433670976,0,0,0.02,TRUE,7998,0.132,4,3,0.359077863957015
3013196,2413629,46,1,1,1,1,47750,0.06694602,"Married.Filing.Jointly",97009,-122.396517348543,45.4517616984299,FALSE,0.23,FALSE,0.11,0.13,0.0652198264537521,0.787775796158746,0,0,0.06,FALSE,7999,0.13,2,1,0.339449767636595
3013544,2413757,36,0,1,1,1,9588,0.1129313,"Head.of.Household",97009,-122.397961447432,45.4254091886089,FALSE,0.27,TRUE,0.45,0.22,0.0647867016641285,0.806086196501121,0,0,0.08,FALSE,8000,0.1,3,2,0.287938679624176
3013693,2413804,61,1,1,1,1,39130,0.06869751,"Single",97009,-122.410528643528,45.433355334462,FALSE,0.21,FALSE,0.084,0.06,0.0537547910935436,0.859824863591955,0.01,0,0.13,FALSE,8001,0.142,2,1,0.669937319472738
3013885,2413871,48,1,1,1,1,104040,0.0736952,"Married.Filing.Jointly",97009,-122.402513392527,45.4422519204872,FALSE,0.23,TRUE,0.053,0.1,0.0545697650873924,0.78447659459089,0.04,0.11,0.25,FALSE,8002,0.169,3,2,0.521557180727048
3014002,2413904,60,1,1,1,1,64601,0.06694602,"Married.Filing.Jointly",97009,-122.406086869281,45.4517938545647,FALSE,0.21,FALSE,0.053,0.06,0.051658396374128,0.851236442989645,0,0,0.08,FALSE,8003,0.135,2,1,0.557730104338289
3014464,2414069,45,1,1,1,1,73793,0.0736952,"Married.Filing.Jointly",97009,-122.404988149404,45.4482821605603,FALSE,0.23,TRUE,0.084,0.13,0.0632953796760199,0.776036554101713,0.01,0,0.12,FALSE,8004,0.137,2,1,0.308042145924471
3014478,2414075,53,1,1,1,1,56827,1,"Single",97055,-122.270871638905,45.391255818004,TRUE,0.22,TRUE,0.0213,0.03,0.0438183778007034,0.747958348259398,0,0,0.09,FALSE,8005,0.176,2,1,0.462655526713007
3015007,2414248,50,0,1,1,1,88341,0.0736952,"Married.Filing.Jointly",97055,-122.241837354324,45.3906977257692,FALSE,0.26,FALSE,0.33,0.08,0.0450971993509503,0.862219548859069,0.02,0.01,0.16,FALSE,8006,0.154,2,1,0.343817470316358
3015917,2414555,44,1,1,1,1,100793,0.0736952,"Married.Filing.Jointly",97055,-122.270657752305,45.3917945313766,FALSE,0.24,TRUE,0.084,0.12,0.0592112420320016,0.760665908392985,0,0,0.09,FALSE,8007,0.166,4,3,0.168796200405906
3016077,2414603,31,1,1,1,1,767,0.20730913,"Married.Filing.Jointly",97055,-122.278742604396,45.395558913397,FALSE,0.25,FALSE,0.24,0.82,0.0946046102176944,0.721142509975669,0,0,0.05,FALSE,8008,0.1,5,4,0.410972604134159
3016143,2414626,34,1,1,1,1,22086,0.07314362,"Married.Filing.Jointly",97055,-122.267662131785,45.3924729651443,FALSE,0.25,FALSE,0.16,0.4,0.0830187825238763,0.721668762439026,0.04,0.15,0.26,FALSE,8009,0.107,4,3,0.406602031769778
3016575,2414773,42,0,1,1,1,36255,0.06869751,"Married.Filing.Jointly",97055,-122.275900788428,45.3937901774977,FALSE,0.27,FALSE,0.39,0.13,0.05458310141056,0.827727318121183,0.04,0.12,0.25,FALSE,8010,0.124,4,3,0.286278474262917
3017616,2415133,22,1,1,1,1,21083,0.07314362,"Married.Filing.Jointly",97055,-122.261756229471,45.3902026181725,FALSE,0.27,FALSE,0.24,3.53,0.0982490675284525,0.651055754469809,0.01,0,0.13,FALSE,8011,0.105,3,2,0.116492488787919
3017929,2415244,38,1,1,1,1,29489,0.06869751,"Married.Filing.Jointly",97055,-122.256966541711,45.3943256663184,FALSE,0.24,FALSE,0.16,0.24,0.0759507327574086,0.741623978461238,0,0,0.04,FALSE,8012,0.118,4,3,0.378474973396728
3018102,2415301,38,1,1,1,1,73473,0.0736952,"Married.Filing.Jointly",97055,-122.252168023672,45.394415866513,FALSE,0.25,FALSE,0.11,0.22,0.0690242926850805,0.727029012943905,0.05,0.21,0.3,TRUE,8013,0.137,3,2,0.270205037347399
3018235,2415348,37,1,1,1,1,31108,0.06869751,"Married.Filing.Jointly",97055,-122.256464519656,45.3906183581743,FALSE,0.24,FALSE,0.16,0.27,0.0766641792180705,0.733710927595329,0,0,0.09,FALSE,8014,0.12,4,3,0.294972453762071
3019660,2415903,40,1,1,1,1,55363,1,"Married.Filing.Jointly",97055,-122.256015650637,45.3979560053249,TRUE,0.24,FALSE,0.0289,0.07,0.0508789453456665,0.646980217393177,0.03,0.02,0.2,TRUE,8015,0.133,4,3,0.372410677279616
3020656,2416307,36,1,1,1,1,30361,0.06869751,"Married.Filing.Jointly",97055,-122.27435198381,45.412584059406,FALSE,0.25,TRUE,0.16,0.27,0.0778168596369637,0.727801826310885,0.03,0.01,0.19,FALSE,8016,0.119,4,3,0.281144357584164
3020978,2416411,59,1,1,1,1,114840,0.08724689,"Married.Filing.Jointly",97045,-122.514231093788,45.3341897926718,FALSE,0.22,FALSE,0.0457,0.06,0.0456713586966171,0.842259780319949,0,0,0.04,FALSE,8017,0.176,2,1,0.581305182985057
3021623,2416614,40,1,1,1,1,32524,0.06869751,"Married.Filing.Jointly",97045,-122.499597806193,45.3402790736392,FALSE,0.24,FALSE,0.11,0.22,0.0730696982075517,0.752895785173563,0.02,0.01,0.18,FALSE,8018,0.121,4,3,0.372410677279616
3021705,2416645,34,1,1,1,1,165846,1,"Married.Filing.Jointly",97045,-122.524139907469,45.3451411934815,TRUE,0.27,FALSE,0.00628,0.06,0.0395593223639361,0.619717141086225,0.01,0,0.12,FALSE,8019,0.201,5,4,0.336893437772516
3021991,2416748,32,1,1,1,1,95694,0.0736952,"Married.Filing.Jointly",97004,-122.458784677272,45.3146864841267,FALSE,0.26,FALSE,0.11,0.27,0.0709169479932811,0.67805428497972,0.04,0.09,0.23,TRUE,8020,0.161,3,2,0.244150066320654
3022756,2417006,30,1,1,1,1,62788,0.06694602,"Single",97045,-122.514483547481,45.3342178702987,FALSE,0.26,FALSE,0.16,0.5,0.0793766600565969,0.678683518466962,0,0,0,FALSE,8021,0.183,4,3,0.251060082741307
3023174,2417153,35,1,1,1,1,60510,0.06694602,"Single",97022,-122.399178282999,45.3533150489692,FALSE,0.25,TRUE,0.11,0.27,0.0739618868961765,0.710098520003362,0,0,0.05,FALSE,8022,0.18,4,3,0.281614375134124
3023355,2417218,45,1,1,1,1,54805,0.06694602,"Single",97022,-122.421171909229,45.3215636792382,FALSE,0.23,TRUE,0.11,0.13,0.0651726099519608,0.779898850736364,0,0,0.04,TRUE,8023,0.173,1,0,0.590868819906532
3023522,2417280,67,1,2,1,1,22223,0.07314362,"Married.Filing.Jointly",97022,-122.391278884452,45.3082301731079,FALSE,0.19,FALSE,0.053,0.05,0.0515956803786554,0.885240840481623,0,0,0.07,FALSE,8024,0.108,2,1,0.765811927578377
3023913,2417427,39,1,1,1,1,36542,0.06869751,"Single",97022,-122.391301001101,45.3429802599897,FALSE,0.24,FALSE,0.11,0.22,0.0734785443949137,0.744706667482605,0.03,0.02,0.21,FALSE,8025,0.137,1,0,0.377297744009952
3024247,2417547,40,1,1,1,1,35275,0.06869751,"Married.Filing.Jointly",97022,-122.387924061977,45.3448300010135,FALSE,0.24,TRUE,0.11,0.22,0.072639449219678,0.75200244058763,0,0,0.04,FALSE,8026,0.123,5,4,0.297982394713743
3024919,2417784,57,1,1,1,1,51316,0.06694602,"Married.Filing.Jointly",97089,-122.437064656248,45.3795579745407,FALSE,0.21,FALSE,0.084,0.08,0.0553938177621808,0.841438777218377,0,0,0.08,FALSE,8027,0.132,2,1,0.635118761696353
3025442,2417957,43,1,1,1,1,627559,1,"Married.Filing.Jointly",97015,-122.499488465862,45.3812122784814,TRUE,0.29,TRUE,0,0,0.0286497741260589,0.672760887560673,0.02,0.01,0.15,FALSE,8028,0.309,5,4,0.369029302016313
3025454,2417960,33,1,1,1,1,170445,0.12801428,"Married.Filing.Jointly",97015,-122.496716100316,45.3812856088478,FALSE,0.27,FALSE,0.0457,0.15,0.0515131170040372,0.650729992562974,0,0,0.03,FALSE,8029,0.204,3,2,0.243922335237539
3025496,2417972,47,1,1,1,1,154833,1,"Married.Filing.Jointly",97015,-122.494457236299,45.3687412707523,TRUE,0.24,FALSE,0.00251,0.03,0.0356930843440091,0.684870668809501,0.01,0,0.13,FALSE,8030,0.196,2,1,0.500590893643853
3025513,2417980,31,1,1,1,1,110997,0.08724689,"Married.Filing.Jointly",97015,-122.494044954382,45.3708682634607,FALSE,0.26,TRUE,0.084,0.27,0.0671133893624284,0.661106337544046,0.02,0.01,0.18,TRUE,8031,0.174,2,1,0.250522565609379
3026221,2418214,54,1,1,1,1,74031,0.0736952,"Married.Filing.Jointly",97015,-122.498975870208,45.3761962893883,FALSE,0.22,FALSE,0.053,0.08,0.0551110169690847,0.822547658100778,0,0,0.09,FALSE,8032,0.137,2,1,0.440645971273544
3026681,2418364,29,1,1,1,1,43169,0.06869751,"Married.Filing.Jointly",97015,-122.511833659505,45.3724308986645,FALSE,0.26,FALSE,0.16,0.64,0.0852144047238713,0.682394386610552,0.01,0,0.13,FALSE,8033,0.128,3,2,0.230441557660171
3026852,2418426,39,0,1,1,1,325,0.30668891,"Single",97022,-122.445091302208,45.3375878863781,FALSE,0.27,FALSE,0.45,0.19,0.0659013545599826,0.824784850718461,0,0,0.09,FALSE,8034,0.1,1,0,0.27354390080956
3027032,2418491,37,1,1,1,1,55325,0.06694602,"Single",97089,-122.483467713167,45.4046028650119,FALSE,0.25,FALSE,0.11,0.24,0.0725358124352608,0.725674818950849,0.01,0,0.13,FALSE,8035,0.174,1,0,0.296012152434667
3027084,2418513,47,1,1,1,1,245430,1,"Married.Filing.Jointly",97015,-122.498896851124,45.4062468228289,TRUE,0.26,FALSE,1e-05,0.01,0.0315607049947813,0.688653335269515,0.02,0.01,0.16,FALSE,8036,0.23,2,1,0.414567307203106
3027516,2418707,35,0,1,1,1,249277,1,"Married.Filing.Jointly",97089,-122.487358426875,45.4101381823084,TRUE,0.31,TRUE,0.0457,0.03,0.0309658538469459,0.697542345953339,0.03,0.02,0.19,FALSE,8037,0.231,4,3,0.22250762220183
3027753,2418810,41,1,2,1,1,60935,0.06694602,"Single",97089,-122.489359157715,45.4219658160398,FALSE,0.24,FALSE,0.11,0.17,0.0678228888327862,0.751230893512823,0.01,0,0.11,FALSE,8038,0.181,4,3,0.407247420419598
